date,prob_equity,prob_safe
2020-12-31,0.5993010572519721,0.4006989427480278
2021-01-31,0.6601085225177752,0.33989147748222476
2021-02-28,0.46674682371648446,0.5332531762835155
2021-03-31,0.5028359724008978,0.49716402759910217
2021-04-30,0.31270458429613934,0.6872954157038607
2021-05-31,0.2512505877328137,0.7487494122671863
2021-06-30,0.29826555392015364,0.7017344460798464
2021-07-31,0.46902180131719984,0.5309781986828002
2021-08-31,0.6873151150178132,0.3126848849821868
2021-09-30,0.7987301133792896,0.20126988662071046
2021-10-31,0.7891129590801491,0.21088704091985083
2021-11-30,0.8319774527295648,0.16802254727043522
2021-12-31,0.7123695263133272,0.2876304736866729
2022-01-31,0.46884265699946237,0.5311573430005376
2022-02-28,0.44287515159369584,0.5571248484063042
2022-03-31,0.34380498195907316,0.6561950180409268
2022-04-30,0.2834898105609185,0.7165101894390815
2022-05-31,0.27028665242388383,0.7297133475761162
2022-06-30,0.2883619498545944,0.7116380501454056
2022-07-31,0.4289347006897548,0.5710652993102452
2022-08-31,0.38648229645682564,0.6135177035431744
2022-09-30,0.478349776022004,0.521650223977996
2022-10-31,0.35902687223074436,0.6409731277692556
2022-11-30,0.2836453927590957,0.7163546072409043
2022-12-31,0.5628020837746346,0.43719791622536547
2023-01-31,0.6400796214315093,0.3599203785684907
2023-02-28,0.5276836468139652,0.4723163531860348
2023-03-31,0.5404389842371997,0.45956101576280034
2023-04-30,0.4096372286341533,0.5903627713658467
2023-05-31,0.4778197988071934,0.5221802011928066
2023-06-30,0.57337258555631,0.42662741444369
2023-07-31,0.6577197921132212,0.3422802078867789
2023-08-31,0.7227239925876118,0.2772760074123882
2023-09-30,0.748858523533654,0.25114147646634605
2023-10-31,0.5358354378009977,0.4641645621990022
2023-11-30,0.4906003778756287,0.5093996221243713
2023-12-31,0.49859605532667384,0.5014039446733262
2024-01-31,0.5827411105808457,0.41725888941915434
2024-02-29,0.46729639652593946,0.5327036034740605
2024-03-31,0.43363840418097777,0.5663615958190222
2024-04-30,0.46674447951589126,0.5332555204841087
2024-05-31,0.5135212251094412,0.4864787748905588
2024-06-30,0.5265752033183732,0.47342479668162685
2024-07-31,0.620532567017759,0.379467432982241
2024-08-31,0.6816704526213839,0.3183295473786161
2024-09-30,0.6131265140596687,0.3868734859403314
2024-10-31,0.6436004902591009,0.35639950974089907
2024-11-30,0.6550132923798753,0.34498670762012473
2024-12-31,0.6037051546823353,0.3962948453176646
2025-01-31,0.5367050142779649,0.4632949857220351
2025-02-28,0.6014156898918881,0.39858431010811185
2025-03-31,0.5731524456593899,0.42684755434061006
2025-04-30,0.46603918610263684,0.5339608138973632
2025-05-31,0.5141995907001291,0.4858004092998709
2025-06-30,0.5296364119206779,0.4703635880793221
2025-07-31,0.6983482895874988,0.30165171041250116
2025-08-31,0.5165648828539544,0.48343511714604565
2025-09-30,0.4264727192453551,0.5735272807546449
2025-10-31,0.4882313784111051,0.5117686215888949
2025-11-30,0.47933475290036753,0.5206652470996325
2025-12-31,0.5482301587355166,0.4517698412644834
2026-01-31,0.575541770321609,0.424458229678391
