date,port_return,ew_return,static_return
2013-08-31,-0.019576444321593053,-0.02097215457454844,-0.01796541820675581
2013-09-30,0.023741996360372917,0.022172415119946165,0.019014451055191953
2013-10-31,0.043994611483821076,0.032434626005622545,0.027810631814343137
2013-11-30,0.028159542108860975,0.02076887313284493,0.01781260554243851
2013-12-31,0.02463352948759252,0.018168565587348872,0.015582580027251415
2014-01-31,-0.02946470405903513,-0.024651280750150197,-0.02111895492870017
2014-02-28,0.03808367393129909,0.031878499520085916,0.02733276149340698
2014-03-31,0.007883986573642268,0.005824604141982022,0.005000851169317924
2014-04-30,0.006607051818488485,0.004885897831166954,0.004197436236238342
2014-05-31,0.022049717214261008,0.01626689689471864,0.01395376876690169
2014-06-30,0.016802274148506293,0.014474173660819385,0.012417148852130903
2014-07-31,-0.005710347155767921,-0.009381413851319837,-0.0080293071106551
2014-08-31,0.025913980668357883,0.027646851573402107,0.02370801563434466
2014-09-30,-0.01303701730633782,-0.009634794090632694,-0.008247680649113739
2014-10-31,0.019750762546799295,0.01650808869344472,0.014160504594381187
2014-11-30,0.026102103926440665,0.019252866051061544,0.016513170900909892
2014-12-31,-0.0022967143829404867,-0.001753154479918909,-0.0014919895542162074
2015-01-31,-0.027407142008334166,-0.020710434889947213,-0.017737515619954753
2015-02-28,0.05339892648736161,0.03937070021875767,0.0337594097113161
2015-03-31,-0.014915931649356002,-0.0109665636714553,-0.009386816480295018
2015-04-30,0.009346980970923627,0.006911371943487584,0.005937128332513168
2015-05-31,0.012218202915138376,0.009029202147996698,0.007753601841140027
2015-06-30,-0.019291608568870376,-0.01418855368232554,-0.012147331727707607
2015-07-31,0.021465452221832892,0.015845157777490904,0.013597039999754106
2015-08-31,-0.057897222699100935,-0.0426326026905656,-0.03652675468715147
2015-09-30,-0.01751360621491348,-0.017826267240334044,-0.015262990967905371
2015-10-31,0.08081241519018376,0.05957669189452136,0.05108240257625641
2015-11-30,0.0034548774946370673,0.0025886999019451495,0.0022331713445244137
2015-12-31,-0.01641336587558557,-0.012067743276747263,-0.01032949423721194
2016-01-31,-0.04337331024035473,-0.034790646021374355,-0.02979198230403516
2016-02-29,-0.0006770194601635907,-0.0004930966832548806,-0.0003821781094565643
2016-03-31,0.025446462634145295,0.04718105374678609,0.04048614130676903
2016-04-30,0.0018888961975434613,0.002849116336120559,0.002484956859531908
2016-05-31,0.007318907648665563,0.012000531101162275,0.01033021713432957
2016-06-30,0.002481708471929725,0.002525504705134545,0.0022087659377343716
2016-07-31,0.020050605752053127,0.025624979457922525,0.02200950620202883
2016-08-31,0.0007069348542642275,0.0009358759907048871,0.0008486079920327603
2016-09-30,0.00017073427379204825,0.0001404475250281422,0.00016800264050031237
2016-10-31,-0.01373128221789601,-0.012035915228332339,-0.010268879719522958
2016-11-30,0.02983066731060863,0.025886869561529954,0.022236364386073296
2016-12-31,0.009989600901757052,0.014292807849224348,0.012299787680287536
2017-01-31,0.009682514168296363,0.012661113051267983,0.010916668329658272
2017-02-28,0.0286606301561788,0.027666805698746508,0.02379178583702082
2017-03-31,0.0009699375686673911,0.0010398908544492283,0.0009699064466707672
2017-04-30,0.007163652852534403,0.0071457753781652466,0.00621899794318926
2017-05-31,0.009954553747555325,0.01010411841812532,0.008767815786964561
